id,name,domain,vertical_broad,industry,bucket,reason
2cddc218-029a-4d1c-9b25-6cd2e485680a,Grupo Abraxas,abraxas.ventures,Software/TI,it services and it consulting,review,No strong subsegment signal
c66c1b79-2ae8-4c08-a659-80c7d1200a08,Neutral AI,neutral-ai.mx,Otros,"Technology, Information and Internet",review,No strong subsegment signal
c22bdcbd-9494-456e-bb41-fa835f6cde9d,Impulsa Talento,impulsatalento.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
53141fe0-3bbe-4242-bb89-fa9395539b42,Caliza,caliza.mx,Otros,,review,No strong subsegment signal
75e08fc5-72e2-45d4-ac12-7862832bb1ee,Buho Logistics,buhologistics.com,Retail/Consumo,truck transportation,3pl_warehousing,3PL/warehouse with transport signal
ec9f26be-9755-4c60-93ce-ff282302cc39,"Distribución, Licencias y Comercialización SA de CV",dlcmexico.com,Telecom/Medios,entertainment providers,review,No strong subsegment signal
921c6ee5-ac46-4bdc-8556-859cd73369e6,ECLECTICO MUEBLES S.A. DE C.V.,eclecticomx.com,Manufactura/Industrial,paper and forest product manufacturing,review,No strong subsegment signal
89a7d250-27eb-418b-b48b-eedbb332f94f,Helm de México,helmmexico.com,Química,pharmaceutical manufacturing,review,No strong subsegment signal
e4c266b3-b019-4a40-9549-4b897d9af235,Integracion total en Automatizacion,integracion-total.com,Otros,industrial machinery manufacturing,review,No strong subsegment signal
aeca393b-70f9-431a-aade-65bf8c95b1ad,KEGMA SA de CV,kegma.net,Alimentos y Bebidas,industrial machinery manufacturing,review,No strong subsegment signal
22e9b203-dd55-4850-8fee-21060c1333b8,Kapani,kapani.org,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
6c6684ee-b61e-48cd-995a-067581f031b4,Miel Norteña,mielnortena.com,Agroindustria,food and beverage manufacturing,review,No strong subsegment signal
c46f48ad-8255-4648-984e-114e7b924767,MV PLASTICOS,mvp10.com,Salud y Farma,plastics manufacturing,review,No strong subsegment signal
99430bad-59f0-40f3-b6c4-e401ac531230,LiderMaq Maquinaria,mypmexico.net,Manufactura/Industrial,machinery manufacturing,review,No strong subsegment signal
dd434d8f-0dcb-4275-ac99-a6c071d210a8,Hach México,reactivosyequipos.com.mx,Servicios profesionales,chemical manufacturing,review,No strong subsegment signal
ebd8fd79-d102-426b-926c-5776ef3ecf30,Red Solar,redsolar.lat,Energía,,review,No strong subsegment signal
e63ba065-33c5-4f24-aaa2-23979fbfac12,Shift 3D,shift3d.com.mx,Manufactura/Industrial,machinery manufacturing,review,No strong subsegment signal
2262e191-d80f-4013-afaf-409bca85298f,Solensa SA de CV,solensa-gas.com,Energía,oil and gas,review,No strong subsegment signal
b15119e1-da94-4f2c-8f6a-929a1a0012dd,Taktikdata,taktikdata.com,Telecom/Medios,advertising services,review,No strong subsegment signal
5459a459-bf65-49fe-8f4e-977aed439a38,Super Food,super-food.com.mx,Alimentos y Bebidas,food and beverage manufacturing,maritime_shipping,Maritime / shipping
81167cae-6227-4f27-8ccf-6914817435c8,Upconsultoriaempresarial,upconsultoriaempresarial.com,Retail/Consumo,,review,No strong subsegment signal
7a1e35f3-8677-493e-ae0b-4286a7aa7456,Veradat,veradat.com,Finanzas/Seguros,it services and it consulting,review,No strong subsegment signal
004e795a-bdda-421f-9a96-0d885b63d72d,IIPE International Executive Solutions,iipe.net,RRHH/Talento,Research Services,review,No strong subsegment signal
007827b3-0fb9-4408-8120-0ef5a1c5de55,Rysconnect.io,rysconnect.io,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
00d3b30f-1bbe-4395-886d-13856233cf5d,Papel Aluminio Azteca - Representante de Ventas,aluminioazteca.com,Alimentos y Bebidas,,review,No strong subsegment signal
036d70b3-4841-4879-a5b9-a52a38797984,BENEDEV,fundaciondevlyn.org.mx,Salud y Farma,non-profit organizations,review,No strong subsegment signal
0593fd80-b588-43a3-bc35-8175b7eb6e1e,MyS Consultores - Headhunters,mysconsultores.net,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
061320fc-bba5-45a7-9edc-d75686a7be8e,Inspira Head Hunting Consulting,inspiraheadhunting.com,Manufactura/Industrial,Human Resources Services,review,No strong subsegment signal
08c38212-f61d-4769-81ab-d0b05e1c5e78,RedRabbit,redrabbit.mx,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
08e14826-971b-4cac-9773-a166773f22eb,Workselect México,workselect.com.mx,Otros,Human Resources Services,review,No strong subsegment signal
1143ab40-5139-4847-9c02-164b8085cedb,Skuadrarh,skuadrarh.com,RRHH/Talento,,review,No strong subsegment signal
0cadc4b6-2408-4630-bb21-8c9392a34a79,Integrate Soluciones en Capital Humano,integraterh.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
0c8b2bb0-d213-4c48-813e-12beb20d7cf5,Caborca Instrumentacion,caborca-mexico.com.mx,Manufactura/Industrial,automation machinery manufacturing,review,No strong subsegment signal
0f29e391-5a5d-4655-b0d3-224ad14534e4,Aidsys S.A. de C.V.,aidsys.com.mx,Software/TI,Information Technology and Services,review,No strong subsegment signal
10885d82-584c-4fb0-b045-fe751cd6b597,GJG Soluciones Empresariales,gjgsoluciones.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
14881ab5-1d08-4a85-a0d6-8152066974f4,Resirene,resirene.com,Química,chemical manufacturing,review,No strong subsegment signal
1606ca27-7281-43f8-bace-08a17ef314ca,Weidmüller Mexico,weidmuller.com.mx,Otros,"appliances, electrical, and electronics manufacturing",review,No strong subsegment signal
1920136b-ac5d-4733-850c-558c0e032061,DICOFASA,dicofasa.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
13158a0c-e46b-470f-93de-5b216922830a,Grupo Pirámide Asesores,grupopiramide.net,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
1911fdae-5f55-4a50-85e3-d07e03a38f7f,SMA,smamexico.mx,Manufactura/Industrial,,review,No strong subsegment signal
19f99327-b9ef-4ace-ac8a-f3e0857dbc35,Coniex México,coniex.com.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
179b4db6-5749-4a23-bf14-8d37dcece838,Prowork Group México,prowork.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
1ae5b7be-e2ae-43da-8469-d20fb26022bb,"Juarez Thompson 3D Modeling Services from Laser Scanning, Drone Mapping, Thermal and Surveying",juarezthompson.mx,Construcción/Inmobiliario,industrial machinery manufacturing,review,No strong subsegment signal
1e29085a-1564-4ad8-9dc7-28bf66534246,Green Kiin,greenkiin.com,Energía,,review,No strong subsegment signal
1e417fb5-a147-4025-b4de-276a5f84a612,Maria Romero,hdc.com.mx,Servicios profesionales,Human Resources Services,review,No strong subsegment signal
21214f59-c9a4-4bf0-9c2d-92c7836bb893,Talentex,talentex.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
20da0759-1bfb-4f49-84f0-67cd58195ad5,"Grupo Corporativo Atencion, S.c.",atencion.com,Otros,,review,No strong subsegment signal
21624677-e21b-4a1d-8a8b-36292ee4e30b,Sai Blackaller,saiblackaller.com,Logística y Transporte,,review,No strong subsegment signal
219b8948-c54d-419f-a863-8943aae9ac63,weComplai,wecomplai.com,Finanzas/Seguros,information services,review,No strong subsegment signal
2252da36-aa8a-4b4d-9e7f-56b189b668df,Top Talent MX,toptalent.mx,Software/TI,Human Resources,review,No strong subsegment signal
23ca0f14-c2b1-4584-b8d7-2969bc2109d5,Talental,talental.mx,Software/TI,Staffing and Recruiting,review,No strong subsegment signal
2459c1e6-51f3-41fe-b8d0-11221f8233f1,VESA IT RESOURCES,vesait.com.mx,Retail/Consumo,IT System Training and Support,maritime_shipping,Maritime / shipping
24686165-5c62-41b7-ae2a-f4cb55bbd66a,Pro Multis México,promultisrh.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
25a1cb0c-bafd-4c52-b324-988b9012f290,"VIAKEM, S.A. DE C.V.",viakem.com,Química,chemical manufacturing,review,No strong subsegment signal
2584f0b9-ad84-403e-bee6-453273f2af9a,SIEM (Salud Industrial y Empresarial Mexicana SA de CV),siem.care,Otros,hospitals and health care,review,No strong subsegment signal
25c16cb0-f0ae-45c7-ad6a-a3b5e6849471,Grupo Selecta,selecta.com.mx,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
2f766ac1-f1f6-42c3-9311-bfea7b1524a0,"Planus, S.A.P.I. de C.V.",planus.mx,Logística y Transporte,"transportation, logistics, supply chain and storage",3pl_warehousing,3PL/warehouse with transport signal
250bb9f7-a78d-4b97-9ace-85fe81a7aa8e,Human Training,human.training,Educación,Professional Training and Coaching,review,No strong subsegment signal
2cbb7cb2-1e84-4d46-80b9-ce8f2fda4a99,"MEMAIN, S.A. Mecanizados y mantenimiento industrial",memain.com.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
2e4302a7-e475-4769-ad81-388a302894b2,Chavja,chavja.com,Otros,Advertising Services,review,No strong subsegment signal
2e655d42-4ef5-4077-961b-2f81835a5475,"Duty Free Partners, LLC",factorialhr.com,Otros,Retail,review,No strong subsegment signal
2f423ac5-b57d-437f-b02b-2e7f633c5593,INMEKHA INGENIERÍA,inmekha.com,Automotriz,machinery manufacturing,review,No strong subsegment signal
33c40bcb-65a4-4c04-84db-188b26d0f068,Fortex Maquinaria y Equipos,fortexcomercial.mx,Construcción/Inmobiliario,machinery manufacturing,review,No strong subsegment signal
34d2017d-3971-4267-805c-f24cf18a776b,"Betterware de Mexico, S.A.P.I. de C.V.",betterware.com.mx,Retail/Consumo,,review,No strong subsegment signal
371ca852-e940-4961-8c17-e79d54958379,SOLUCIONES CARHI,solucionescarhi.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
35d6dfb7-28c5-4ae6-94de-ce04abdc0d22,Genius Talent - Reclutamiento y Selección,geniustalentrh.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
37fbf67a-5200-4437-8f10-d71523901275,Power Talent,davidcainx.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
368785aa-453b-4576-b8b1-39d1912c3e56,GeacHe,geache.com.mx,Manufactura/Industrial,Business Consulting and Services,review,No strong subsegment signal
3afc2252-e975-4bed-b985-12c9ee7f7082,Solquim,solquim.com,Química,chemical manufacturing,review,No strong subsegment signal
393030f9-d883-41a4-82cb-6755bd8059c3,GLI Capital Humano / Asesoría y Consultoría,glicorp.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
39ea9ffb-21d3-48f1-8f05-527899a03f88,Corporate Affairs Executive Search Monterrey - Ciudad de México - Tijuana,corporateaffairs.mx,Otros,Human Resources,review,No strong subsegment signal
3b9761f8-5fbb-4bb8-a249-53c564792b49,START SERVICE,startservice.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
3bd29fc2-b3ca-4d54-b1d6-ac6398378a6b,ICAR Ingeniería,icaringenieria.com,Alimentos y Bebidas,machinery manufacturing,review,No strong subsegment signal
49534755-ac2e-4e47-9d4f-466017bf5552,Inntech,inntech.com.mx,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
4ded0d10-54b6-4266-b060-12f404f0198f,Coru,coru.com,Finanzas/Seguros,it services and it consulting,review,No strong subsegment signal
4a8eb512-e426-4356-8e76-7e66b74d617d,Hunters México,hunters.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
869bb182-a898-478b-a2d3-9d31f44257bf,Swega de México,swega.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
50a5a44d-5766-44c6-a242-eab2dd3c9a1d,BLT BRILLIANT México,bltmexico.com.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
4ffc7f89-aaea-4d16-8603-d6c663df8535,Integración Social Labor S.A. de C.V.,integracionsociallabor.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
4f9a3cec-2a97-4935-aaaf-c98ee5095fe0,Innovating People México,innovatingpeople.com.mx,Servicios profesionales,Human Resources Services,review,No strong subsegment signal
5068e2bf-bd78-4ad6-9773-2a9a3436dc55,Affinity Reclutamiento y Selección,affinityrys.com.mx,Manufactura/Industrial,Human Resources Services,review,No strong subsegment signal
51832655-2d3d-429f-8d4c-3a169f06d736,Digitalhype,digitalhype.mx,Software/TI,Information Technology and Services,review,No strong subsegment signal
563f73c9-e63e-4454-8b01-ef762119c17c,Radar Talent Mexico,radartalentmexico.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
8653b251-b904-411f-873c-c96184ba50a7,AGyL THE HUMAN CAPITAL CAPABILITY,agyl.mx,Otros,Business Consulting and Services,review,No strong subsegment signal
577de8d2-e45a-493b-9689-1444a8968868,INDUSTRIAL Pallets,todopallets.com,Alimentos y Bebidas,packaging and containers manufacturing,review,No strong subsegment signal
5800c236-dfb0-4a09-bfa0-a6a470d8fa60,"Alia, Integrando Talento",aliamex.com,RRHH/Talento,Business Consulting and Services,review,No strong subsegment signal
59cc50e5-14b7-4854-97df-1e6b1c4268a3,Grupo Walworth,grupowalworth.com,Energía,industrial machinery manufacturing,review,No strong subsegment signal
5974e7ed-4a25-4a38-ae77-b1a8353842ec,IMOU LATAM,imou.la,Otros,"appliances, electrical, and electronics manufacturing",review,No strong subsegment signal
595ef3fa-8d9f-449a-8194-0770bb16b089,ACN Telecomunicaciones,flashservicios.mx,Telecom/Medios,Telecommunications,review,No strong subsegment signal
5fa6de8a-1421-4371-a6bf-b0c46eb4be80,"Mercadeo, Diseño y Promoción S.A. de C.V.",mdp.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
6221db71-8620-4ccb-a207-2f348622066e,TRANSTELL,transportestelleria.com,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
6a67175f-fbe4-4b2f-a2a2-60fbb6291fab,Global Tools,global-tools.com,Otros,IT Services and IT Consulting,review,No strong subsegment signal
6042b551-6f9a-4dc4-9d1c-81cf40ab4b67,CS SHELL & QUAKER STATE MÉXICO,evaluar.com,Energía,Oil and Gas,review,No strong subsegment signal
6300e924-9a25-4acc-8277-191158dd6540,3HR Consultores,3hrconsultores.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
646931b1-fa7d-4022-af4e-cad122981ccc,Multipap,multipap.mx,Manufactura/Industrial,packaging and containers manufacturing,review,No strong subsegment signal
6907d833-f1fe-4412-90ef-c168d0a5c51f,LMB Industrial,lmb-industrial.com,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
683312c7-9bc8-44e3-a916-7fdec515eaf1,Alvatrix,alvatrix.com,Software/TI,computer and network security,review,No strong subsegment signal
6aaf522b-cea9-47bd-b546-7c5bab0a69fb,Potencia Eléctrica Central S.A. de C.V.,potenciaelectrica.mx,Otros,facilities services,review,No strong subsegment signal
6b54ac93-9b94-499d-8f19-65cdc8b991fd,"Construcciones, Instalaciones y Servicios Industriales",cisisa.com,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
6ae7392f-4c78-4d60-b109-dd2da9664d6a,Soluciones Estrategicas LOG,selog.com.mx,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
6bc49c18-a69f-4fe9-b05f-4de7251eb4c5,"EQUIMAR, Naviera Mexicana de Servicios Marítimos y Portuarios",grupoequimar.com.mx,Logística y Transporte,outsourcing and offshoring consulting,transport_terrestre,Ground transport / trucking / delivery
66c073ad-da21-4cd8-b515-696ba6c8dfb0,Soluciones de Personal,solucionesdepersonal.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
9731a8fb-1d53-44be-a0b7-5d887c7c9282,Centrax México,centrax.mx,Servicios profesionales,machinery manufacturing,review,No strong subsegment signal
6ad17e70-b77d-4013-ba69-38cc93db363e,Vertra,vertra.com.mx,Otros,Business Consulting and Services,review,No strong subsegment signal
6c31df19-a829-4a9d-b32b-98e4550cde4b,Kemikals,kemikals.com.mx,Química,chemical manufacturing,review,No strong subsegment signal
6a6e70ed-055c-4f33-ad27-fc34be5eb354,Distrito CP S.C.,distritocp.com,Finanzas/Seguros,Accounting,review,No strong subsegment signal
e6b14ab3-d391-4cb4-aa2b-b6264369718a,SAMSON CONTROL MÉXICO,samson.com.mx,Otros,automation machinery manufacturing,review,No strong subsegment signal
6dba30c1-d5b1-408e-bb5c-0f7a059b45de,ROMO Headhunters,romohh.mx,Construcción/Inmobiliario,Staffing and Recruiting,review,No strong subsegment signal
a30c854b-059c-46e0-9976-c5937bb53ec9,"CLEARCOM COMUNICACIONES, S.A.P.I. DE C.V.",clearcom.mx,Telecom/Medios,telecommunications,review,No strong subsegment signal
6f3e2b49-4806-41e3-8e42-b8fade51384b,Plasticos Industriales de Tampico,pitsafrp.com.mx,Manufactura/Industrial,plastics manufacturing,review,No strong subsegment signal
743fb874-2ab0-4d34-bb41-8013412e38a7,Prospect AI,prospect.mx,Construcción/Inmobiliario,Human Resources Services,review,No strong subsegment signal
76c2208a-697a-470d-9c1c-50f54de7e115,Altos Ingeniería Eléctrica,altos.co,Otros,construction,review,No strong subsegment signal
7605e3a1-a125-4e07-8937-5acfed57144a,Franklin Electric Latinoamérica,franklinagua.com,Manufactura/Industrial,"appliances, electrical, and electronics manufacturing",review,No strong subsegment signal
787a0c96-fd11-41d4-b3da-94c26c15f8e1,Canino Mondo,caninomondo.com,Retail/Consumo,,review,No strong subsegment signal
77b8306d-4001-41cc-baee-e64b1d35de09,Cangurin,cangurin.com,RRHH/Talento,Individual and Family Services,review,No strong subsegment signal
8cef51ff-47e8-49ef-b22a-716eb4371b81,Secapsa,secapsa.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
8d711554-b701-4963-8051-4e55f3eb44e2,QuieroContratar - QuieroChamba,quierocontratar.com,RRHH/Talento,Business Consulting and Services,review,No strong subsegment signal
8d429f92-fc98-40b9-8254-26f33dde4903,Itanna Servicios en Capital Humano,itanna.com.mx,Automotriz,Staffing and Recruiting,review,No strong subsegment signal
a662b5f3-a87e-4b88-8f31-a260e96c7a23,SIAPSO,siapso.com,Construcción/Inmobiliario,industrial machinery manufacturing,review,No strong subsegment signal
8d6a8341-65c5-48a9-b8b3-0e709a630588,PROGRAMMATIC MEXICO,programmaticmexico.com,Telecom/Medios,Advertising Services,review,No strong subsegment signal
8cf4197d-99ec-43b0-8a38-1fe62a8c038f,Funes Consulting Group,funesconsultinggroup.com,Logística y Transporte,Business Consulting and Services,review,No strong subsegment signal
8e50bb0f-573c-4ced-a5b7-63dcba153c18,EJOT-ATF Fasteners de México,ejot-atf.com,Automotriz,industrial machinery manufacturing,review,No strong subsegment signal
8f69e6b1-a152-4c85-8ae8-c1095ef626af,Talento Banyan Tree Mayakoba,talentnest.com,Retail/Consumo,Hospitality,review,No strong subsegment signal
8f165610-d6fe-4f1f-a3f5-ab8e8cc273b7,Genterprise,genterprise.com.mx,Finanzas/Seguros,Human Resources Services,review,No strong subsegment signal
921308b7-5b94-4a99-9076-f115fa399dec,Wincub,wincub.mx,Manufactura/Industrial,Business Consulting and Services,review,No strong subsegment signal
93ecdc54-9dc2-4ca9-b861-72ca13ac2126,Synergia Laboral,synergialaboral.com,Otros,Human Resources Services,review,No strong subsegment signal
9464074f-4d19-456d-b664-c54d9ce9063e,Diagraph México,diagraph.com.mx,Otros,automation machinery manufacturing,review,No strong subsegment signal
95771c03-9cb8-45d7-8416-13e6ea29fd6f,Diagnóstica Internacional,diagnosticainternacional.com.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
95071b5c-3035-4028-bdaa-b228c935632e,High-flyers Software Consulting Firm,high-flyers.mx,Servicios profesionales,IT Services and IT Consulting,review,No strong subsegment signal
98fb08d2-5956-4e62-ac71-ef8618f0dfe5,Intelligenza Solutions for Business,intelligenza.com.mx,Otros,IT Services and IT Consulting,review,No strong subsegment signal
9a06069c-45c5-4483-8455-194626170074,HuntingPro,hpro.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
9c1849a0-6a6e-4d18-b8c0-ff68733f0ae2,Hireline.io,hireline.io,RRHH/Talento,IT Services and IT Consulting,review,No strong subsegment signal
9c626ecf-2e54-4e25-a049-8362c8f83c92,MCAT® Especialistas en Ventilación Industrial,mcat.com.mx,Otros,industrial machinery manufacturing,review,No strong subsegment signal
9afce829-2342-4ce4-8fd7-b3799404e8e9,Engranes de Mexico,engramex.com.mx,Manufactura/Industrial,machinery manufacturing,review,No strong subsegment signal
a7343429-f92f-4ef6-839d-b1fb3d20749d,Servicios Industriales ELSA S.A. de C.V.,servicioselsa.com.mx,Manufactura/Industrial,chemical manufacturing,review,No strong subsegment signal
a89425e1-7b9a-458a-a8e6-f15f6e2d3139,Sunnoo,sunnoo.co,Energía,,review,No strong subsegment signal
a8dfd481-ddb3-4f8e-84cf-dcf5d546f255,GRACO Mexicana,graco.com.mx,Otros,industrial machinery manufacturing,review,No strong subsegment signal
aa8d7a24-7cc9-455e-a2d9-7bcb9cf3c2f6,Consultoria Dinamica Diaz Razon,cdinamica.com,Finanzas/Seguros,Accounting,review,No strong subsegment signal
accbfa1a-a04f-476d-b8ca-30d704c74199,Camillion,camillion.app,Retail/Consumo,software development,review,No strong subsegment signal
adbbeb8b-8074-466c-936a-61a01cdaaaba,Euro Importaciones de Medicina Estética,euroimportaciones.com.mx,Salud y Farma,medical equipment manufacturing,maritime_shipping,Maritime / shipping
ad75362d-5e6f-4b07-9ec1-06ce8ecff3a4,Novem Sistemas de Agua,novem.com.mx,Retail/Consumo,wholesale,review,No strong subsegment signal
aeceb759-d30e-45bf-8ef2-8e6f6b35b1ee,ACI HUMAN SOLUTIONS SA DE CV,acihuman.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
b0260f80-2c04-4cd1-8d56-4b1ff82314df,Cometa Supplies,cometasupplies.com,Otros,"transportation, logistics, supply chain and storage",3pl_warehousing,3PL/warehouse with transport signal
b1996793-d00a-497f-9e10-2590ac844a36,Meltsan Solutions,meltsan.us,Finanzas/Seguros,it services and it consulting,review,No strong subsegment signal
b0a5ba57-900f-4fb4-9e23-64c9b09e720d,Reclutamiento Corporativo,reclutamientocorporativo.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
fef17c0d-e811-4931-94fe-6e15ac9da86e,CENCEL RECLUTAMIENTO,cencel.com.mx,Telecom/Medios,Wireless Services,review,No strong subsegment signal
c8f7a845-80aa-4b3d-ad0d-8650c671796a,ZOI Headhunter,zoiheadhunter.com,Manufactura/Industrial,Staffing and Recruiting,review,No strong subsegment signal
ff6a6d3e-c53a-47cb-97c2-3cd83f80e289,AURIZ,auriz.net,Automotriz,software development,review,No strong subsegment signal
cb49678c-1291-4ea7-b34e-847132720f27,Limón G. Soluciones en Capital Humano,limongarciaconsultores.com,Otros,Human Resources Services,review,No strong subsegment signal
cae74ecf-96ad-4e8a-af01-0a8b16a30d54,Grupo Omnium Oficial,omniummx.com,Telecom/Medios,Research Services,review,No strong subsegment signal
cc9306b5-d29c-4429-a954-59224268a632,BullishMX,bullish.mx,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
cc9d39fa-8656-4b54-92d6-4254be93df42,Grupo Oasis - Colectores de Polvo,gpooasis.com,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
cdd486ba-e1ef-4990-8b4b-9d6951f87b7c,Keymex,keymexenergy.com,Energía,,review,No strong subsegment signal
ce762d7c-c21e-4713-88b0-ff73089ec875,Vind Group,vindgroup.com.mx,Energía,Staffing and Recruiting,review,No strong subsegment signal
cf334528-e872-405e-8465-38f31ba00259,DIGITAL SOFTWARE IT,digitalsoftwareit.com.mx,Otros,,review,No strong subsegment signal
d17b1dab-f820-4e4e-b221-30a3d00f23c8,Inteligencia Alas,alasinteligencia.com,Finanzas/Seguros,Business Consulting and Services,review,No strong subsegment signal
d2b8479f-57be-4819-8b83-005677fc5766,Polímeros,polimerossinteticos.com.mx,Química,,review,No strong subsegment signal
08b191a2-81c1-4658-b91a-5cf48a3b0950,INCONSERV SA DE CV,inconserv.com.mx,Energía,"appliances, electrical, and electronics manufacturing",review,No strong subsegment signal
d39fcacf-150a-4fab-943e-1d8442b99099,Reclutamiento Stara Boutique Hotels,starahotels.com,Retail/Consumo,Hospitality,review,No strong subsegment signal
d5d00852-97dd-4fe4-a8ce-2f93f31d125f,Wittmann México,wittmannbattenfeldmexico.com,Manufactura/Industrial,machinery manufacturing,review,No strong subsegment signal
d65693ee-7f29-4caa-a041-f088cd96e2d7,Boxtires Fleet Management,boxtires.mx,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
dca81664-d37b-4be0-9470-8ef9652397ed,ASHEIN,ashein.com.mx,Servicios profesionales,Staffing and Recruiting,review,No strong subsegment signal
df43f01a-dcf5-4a3e-84ef-a5d962ecf6b0,Soporte Industrial del Norte,mail.sinfp.mx,Manufactura/Industrial,,maritime_shipping,Maritime / shipping
e00b808a-b53e-407b-ab29-59d41f163767,Liens Headhunting,liens.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
e2fbb055-acac-4e78-a5eb-08d52061b6ed,Mangueras y Conexiones,zertuche.com.mx,Otros,automation machinery manufacturing,review,No strong subsegment signal
e3f92e47-9b24-44ab-9852-27c4922a704d,MEPC Engineering Mexicana,mepc.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
e44e059a-0d5b-4df2-8da7-92df14c81044,Hi Ventures,hi.vc,Finanzas/Seguros,venture capital and private equity principals,review,No strong subsegment signal
e4993f10-621d-465d-998f-2dacaadd6ee7,PROMOSERV,promoserv.com.mx,Telecom/Medios,Marketing Services,review,No strong subsegment signal
e5554670-3139-4987-b471-2425807b6c11,Bcored,bcored.com,Gobierno/ONG,"Technology, Information and Internet",review,No strong subsegment signal
e38f4bf5-0ef3-468a-ad5c-2a39c950b583,Zoho Latam,zoho.com,Software/TI,Information Technology and Services,review,No strong subsegment signal
e61590d2-d244-4d2c-a9c6-5cf34b9153ef,Human Potential Solutions,humanpotentialsolutions.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
eac6cf6c-acd9-479f-920d-df77e852f216,LuzWare Telecomunicaciones,luzware.com,Telecom/Medios,Telecommunications,review,No strong subsegment signal
e535a744-ee7c-4e45-ab83-81c6bf4b3319,Piedra Angular Talent,piedraangulartalent.com,Servicios profesionales,Human Resources Services,review,No strong subsegment signal
e7ee78c4-72d2-41de-9362-30bc80469724,Reclutamiento de Personal Mty,reclutamientodepersonalmty.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
ead3a49b-748f-4a94-9906-34b5d8ed3670,alberto senties,albertosenties.com,Retail/Consumo,Restaurants,review,No strong subsegment signal
e9855c5c-abd3-4cbc-9b42-61a977b235a2,Reckon Solution,reckonsolution.com,Manufactura/Industrial,"appliances, electrical, and electronics manufacturing",review,No strong subsegment signal
cbef7eae-8a1d-44f6-884d-925941effe39,Actio e-Learning,actio.mx,Servicios profesionales,higher education,review,No strong subsegment signal
eb69087f-d471-46f0-9dc1-2ad6701864c7,Human To Home Consulting,humantohome.mx,Otros,Business Consulting and Services,review,No strong subsegment signal
ebb6f157-4a4e-406a-9fda-6d62b960df38,Traalma HeadHunters & Reclutamiento y Selección,traalma.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
ea19d05d-1fb3-436f-9ee4-7b88b4a0f116,mirlo,mirlo.mx,Telecom/Medios,telecommunications,review,No strong subsegment signal
ec70afb0-743e-47ca-964f-11f5b58fe855,Estratega Consulting & Intelligence,estratega-consulting.com.mx,Servicios profesionales,Human Resources Services,review,No strong subsegment signal
ee80c733-c9b6-4d84-a099-c3301b0a83c6,Vortem Consulting,vortem.consulting,Finanzas/Seguros,it services and it consulting,review,No strong subsegment signal
